Date,user_id,comments
"September 22, 2002 2:10AM",affy,"Why isn't Audi considering shipping the A3, S3 here, i belive there's a lot of market potential here in our shore. It make perfect sense to have a A3 to battle against the Benz C-230 coupe and the BMW 320i. I saw picture of the A3 and it look ok, right now i'm considering to purchase an A4 3.0, i want to comapre the A4 3.0 and the S3. Audi should ship the lux-golf here!"
"September 22, 2002 6:08AM",riez,"jagboyxtype... Ya gotta stay calm. Did you notice in your most recent post you did write ""over 3,000 people just in the US disagree with YOU and with European Car about the X-type.""

Have you even taken the time to read what European Car has written? Or what MT and C&D have previously written? The X-type has gotten mixed reviews at best in America. Don't believe it has ""won"" a single comparison test. See R&T's recent 11-car sport sedan comparison. Think that says a ton when X-type falls short badly in comparison tests.

Can you steer me to an American comparison test in which the X-type won?

And what do sales have to do with how truly good a sport sedan is? I see a lot of people driving Malibu, Taurus, I30, ES300, etc. To many (most!) people a car is either an appliance or a status symbol. But it is only the rare few who are truly interested in all around performance. Some people might argue that low sales are a better indicator. Most people want cushy ride on interstate, not 0-60 times or slalom results. The IS300 crowd might wear their low sales as a badge of honor."
"September 22, 2002 6:26AM",riez,"jagboyxtype... Do you read MT or R&T?

Check out the November 2001 issue of Motor Trend. MT pans the X-type 3.0 AUTOMATIC in their 5-car comparison. In 10 areas of their ""Report Card"", the Jag wins just one, styling. Has last place or 2nd to last place rating in powertrain, ride, interior design, seat comfort/support, rear-cabin space, trunk useability, and value. Track results mediocre. Fourth place 0-60 mph time. 2nd slowest slalom time. Worst braking result. They tested a moderately loaded $43,695 one.

Check out the July 2002 issue of Road & Track. R&T pans the X-type 3.0 MANUAL in their 11-car comparison. X-type comes in 10th overall, 9th in just subjective ratings, and 10th in just performance ratings. They tested a loaded $46,510 one.

Does that mean you disagree with me, European Car, R&T, and MT? Wonder if you and the other 3,000 people are reading what is out there? And test driving the X-type against its competitors?"
"September 22, 2002 8:10AM",merc1,"Isn't that comparo a little bit much? I mean how does a ""almost a 1/2 second"" = ""throat raming"" or ""pummelling"" ? I would expect the Jaguar to be faster with a stick and the Benz with an auto. I have nothing against the X-Type, but that test is a little thick in my opinion.

One other thing: Who says the X-Type has the most rigid structure in this class? I've read that the C320 Sport, 330i and especially the A4 all have very stout structures. This has also been my experience in driving all three of them.

M"
"September 22, 2002 2:29PM",riez,"jagboyxtype... Check out the February 2002 issue of Car and Driver. 7 car comparison. X-type 3.0 MANUAL came in 5th place. Woes included lack of overall performance, poor ride quality, poor brakes, and poor skidpad. X-type was tied for 2nd slowest 0-60 mph time (7.2 seconds), longest braking distance, 2nd worst skidpad result, but did have the 2nd best emergency-lane-change maneuver mph. C&D's X-type was pretty basic, with only a $39,170 MSRP.

Notice the trend, all the tested X-type's had stickers of $39,000 and up, and most publications harp that the Jag fails to deliver the goods for so many dollars.

Pushing $40,000 does NOT seem to be entry-level to me. The X-type 2.5 is more the entry-level Jaguar."
"September 22, 2002 6:56PM",dpvwia2,How about the fact that it look like a Ford Contour? Yikes...
"September 23, 2002 3:52AM",jagboyxtype,"Merc1-

The X-TYPE's structure is 30% more rigid than the previous class leader, the BMW 3-Series. You may check out AutoWeek's review of the car for that information, as well as a review on the site autobytel.com and reviews conducted by Autocar including their ""Autocar Book"" all about the X-TYPE. I never said that any of those cars you mentioned didn't have very solid and rigid structures nor did I try to imply that, but at the moment, the Jaguar has the most rigid structure in its class.

Also, as riez would say, ""I did not write the article"". The reviewers were the ones who said all of those quotes about the X-TYPE beating the C-Class in every part of that test, and not just acceleration times. Take braking (""top drawer"" for the X-TYPE), or how they said the cars felt when being driven.
____________________________________

Riez-

I pity you, because you only believe what car magazines tell you, and you allow them to choose for you what is best instead of collecting your own information and actually checking things out for yourself. Listen to what you've been sayin: ""Car & Driver said this, and MotorTrend said this, and Road & Track said this"". Granted, I have used their quotes and stats many times to back my own opinions as well (which I even do here), but you've taken it to an extreme.

""Do you read MT or R&T?"" you ask me.
Sometimes I do, but only for entertainment purposes. Why? Because I do not trust them, do not believe everything they say, and only take what they have to say as their own human opinions. And I am not the only one who feels that way. ABC News, for instance, did an investigation on the subject of car magazines being biased and omitting facts to suit their own interests. They use the Ford Focus and Car&Driver and MotorTrend's opinions of the car as an example:

""For example, in January, Car and Driver listed the Ford Focus among its '10 Best Cars of the Year.' It never mentioned that Ford had recalled the Focus eight times for various problems when that review was written [one such recall was because the wheels would fall off of the car!]. Also, just this month, when Motor Trend's review came out — no mention of the recalls or the fact that the government has five ongoing safety-related investigations of the Focus. (It currently has six ongoing investigations, but only five that Motor Trend could have known of when it went to press.)""
http://www.abcnews.com

Hmmm. Six government safety investigations, eight major recalls in its few years of production, and the Focus is a favorite among car magazines like Car&Driver and MotorTrend. Well, they can have it, and I'm sure you think it's a wonderful little car since everything they say suddenly becomes law for you.

ABC also mentions how certain car manufacturers that give all-expense paid trips to reviewers get higher scores and better reviews when the reviewers handle their cars. Even an auto reviewer interviewed in the article said ""there are other subtle ways that automakers try to woo the press"". MotorTrend's own C. Van Tune admitted to utilizing these perks from certain auto makers although his magazine has the resources to pay for these trips, etc. on its own.

The warning at the end of the article reads: ""So far, the big magazines don't seem to have changed their policies. So, be aware: When you read and see reviews of this year's models, some of those reviews were written by reporters who've been fed and fueled by the car companies.""

It can be expected that comparison tests would be especially succeptible to the effects of biases and perks from some automakers. This is why you cannot believe and trust car magazines for anything more than entertainment and a very few facts.

""Have you even taken the time to read what European Car has written? Or what MT and C&D have previously written?"" you also ask me. Yes, I have. European Car's own review of the X-TYPE is nothing short of pure flattery towards the car. Road&Track's review of the X-TYPE is also very complementary. Car&Driver tested the X-TYPE's 0 - 60 time as just 6.3 seconds and raved about ""enthusiast goods"" of the car. MotorTrend enjoyed the car very much, and bought their own long-term tester, of which they say ""This new X is one shaggy Jaggy"" and ""I'm anxious to try out the upcoming R version of the X-TYPE, because this is a very good sport sedan"". AutoWeek liked the car and decided that ""X"" was definitely an addition to the ""A"", ""C"", and ""3"" in the sport sedan equation. Forbes wrote a very fine review of the car. A vast majority of other reviews, such as those at carpoint and autobytel are also complementary to the X-TYPE. And again, Autocar was so inspired that they created a minibook about the ""Most Important Jaguar Ever"" and said that between it and a 330i, they don't know which one they would choose - ""it's that close"".

You mention ""American"" tests in your posts. I must also ask you, however, why you believe that any reviews or comparison tests about the X-TYPE from any other parts of the world are suddenly invalid? They are all reviews, how come only the ones you choose count? There are people from all over the world here at Edmunds, are their views and opinions also invalid to you because they do not live in the same country as you do?

On the matter of that Road&Track 11 car comparison, the reviewers say:
""So how, you ask, did a car as nice as the Jaguar X-TYPE end up second to last in this great big comparison test? That's easy: Price.""
Notice that they happened to also have loaded their X-TYPE with every option available on the car including such expensive items as the navigation system, weather package, and premium sound system, etc. Yet, other cars in their test were not fully loaded as the Jaguar was. The BMW, for instance, was lacking its navigation system and other items, the Mercedes-Benz (the second most expensive car in the group at $44,949) also without its navigation system and lacking its premium sound system (and in fact left without a CD player that no one seems to complain about not having in this car for this price, where as the Jaguar can take heat for having just a single-disc indash unit when not equipped with the 6-disc changer). A test with price included is not valid unless all cars are optioned out with the same equipment. The X-TYPE had much more than any of the other cars in the test did. A better comparison for price would have been to compare base prices of the cars or prices of options, or get this: equip the cars similarly. Take note that both the Saab and the Mercedes-Benz have higher starting prices than the Jaguar, and that the Jag's starting price is about $1,500-$2,000 above most of the other cars in the test, and that it comes standard with wood and leather which costs about $1,500-$2,000 to equip on the other cars. AWD is also standard on the Jag, and extra-cost options on the cars that can have it equipped. La"
"September 23, 2002 3:54AM",jagboyxtype,"<continued>Later in that same R&T issue, they happen to have purchased, out of all those cars, a long-term X-TYPE.

Also, on price, let's not complain about the X-TYPE when Road&Track's $39,804 (and I count that as near $40,000, wouldn't you?) BMW 330i does not even come with power seats in another comparo (page 74 of their ""Road Test Annual 2002"").


So what else did R&T say about the X-TYPE in that 11 car test? How about ""Whether the chassis is redolent of Jaguar tradition or not, no one complained that it didn't work. It feels like a modern, well-balanced sports sedan with excellent highway ride and good balance in the corners. Every time we got into a long stretch of fast, curving mountain road, whoever was in the Jag inevitably got on the walkie-talkies we all carry and said, 'This thing is really good in the curves.' It's a confidence-inspiring car, with good grip, linear steering, and precise turn-in. The engine is not bad either...our test car's optional 3.0-litre 4-cam V-6 put out a respectable 231 bhp, keeping it in this fast company with no particular effort...Overall, the X-TYPE is a comfortable, pleasent and useful car with a well-developed chassis...It's a good all-rounder with, probably just as much British charm as most modern drivers really want. Independent of price, it scored in about the middle of our group in performance and subjective ratings."" As a side note, they also say, ""The Jag's interior is a rich assemblage of shapes and textures, done up with nice details like the silver-rimmed green-faced gauges. Given its soft ride, the X-TYPE delivered surprisingly good handling"". http://www.roadandtrack.com


And most of its other reviews have said pretty much the same things about the car as stated above: good handling, nice styling, comfortable interior. Yeah, there are some bad reviews, but there are many many more good ones, and it doesnt't get ""panned"" as you have continually been repeating.


Let's also not overlook the TOP GEAR 2002 Motoring Survey, in which ""over 37,000 motorists"" were spoken to about 120 car models and 33 manufacturers. The rankings for the entry-level cars were:

1.) Lexus IS 200

2.) Jaguar X-TYPE

3.) BMW 3-Series

4.) Mercedes-Benz C-Class

5.) Audi A4 and A4 Avant (wagon)

6.) Saab 9-3

7.) Volvo S40 and V40 (wagon)

8.) Alfa Romeo 156


They had little quotes by some of the cars. The X-TYPE's read: ""Just past its first anniversary and the X-Type enters the survey three places ahead of the BMW 3-Series [out of the total 120 cars]. Great dealer service, few problems and good dynamics see to that.""


Let's not argue here though riez. We both have opinions, and I simply don't agree with yours. Hostilities aside, have a great day! :-)

__________________________________


dpvwia2-


The whole Jaguar/Ford thing died a long time ago. X-TYPE shares 6 points on its platform with the Mondeo - not even its entire platform, and it shares no body panels with any other car. Anyone could just as easily say that your A4 is just a Jetta with four rings on its grille.

_________________________________


Pat-


Sorry, I thought that you had already deleted the post as it had not appeared on my page until I clicked on ""scroll up"". I had just assumed that you had taken care of it when I didn't see it load on the page I was at."
"September 23, 2002 4:03AM",kdshapiro,"The X-TYPE's structure is 30% more rigid than the previous class leader, the BMW 3-Series.

I think the Xtype still has a way to go as far as I go, before I ever would consider one to be a class leader.

While you have a private debate going with riez - my two cents you buy what you buy for the reasons you buy, but the trades and mags of barometers. You have to read them, understand where they intersect with your beliefs and opinions and take it from there.

In addition, a $40K 330i is almost loaded and a base 330i can be had for $32K at ED plus air-fare."
"September 23, 2002 4:55AM",jagboyxtype,"Here, I built a fully-loaded RWD 330i:

Base Price: $33,990 + $645 destination charge.

metallic paint: $475
leather: $1,450
wood: $500

Sport Package: $1,200
Weather Package: $1,000
Premium Package: $2,900
Reverse Sensors: $350
Navigation Sys: $1,800
Xenon Headlamps: $700
Auto Tranny: $1,275
Allow Wheels: $900
___________________________
MSRP fully loaded: $45,235

This was done at the BMW U.S. website. It's a little higher than that $40K estimate of yours. My point is not to single out the 3 for high pricing, but to demonstrate that while a nicely equipped one can be had for around $40,000, like any other car in its class, it carries a high price when totally fully loaded. This is my point about the X-TYPE in the 11 car R&T comparison: a nicely equipped one (similarly equipped with that $40,000 3 in the test) can be had for around $40,000, but the editors instead chose to get a totally fully loaded one and then mark it down for a high price. It wasn't quite fair. Totally fully loaded, the Mercedes-Benz would have been the most expensive car in the test by quite a margin. Ever notice how the E-Class starts at around $50,000, but the S-TYPE and 5-Series start at around $42,000?

As far as class leaders go, I believe that all of the cars in this class are very good, and that they target slightly different groups. X-TYPE and C-Class have more luxury than the others, G35 and 3-Series are a little more performance oriented, but all of them share many traits with slight variances in the degrees of those traits.

It's nice to hear from you! We haven't talked for a while. Happy driving!"
"September 23, 2002 6:40AM",riez,"jagboyxtype... I merely pointed out how when the American automotive press has had a chance to test the X-type up against its main competitors, it falls flat. Pretty much every single American comparison test.

Why do I bring up American tests? Because I cannot buy a Euro-spec X-type in America. And many of the European cars a Euro-spec X-type is compared against in these tests aren't even sold in America. Besides marques like Fiat, SEAT, Alfa, Lancia, etc. Heck I can't even spell the French marques that are no longer sold in USA: Renault and Peugueot. Been so long since since I've even seen an old French-marque car in my neighborhood.

So ensuring all the cars are USA-spec is critical to a legitimate comparison.

And I've always loved the pro-Brit bias in the English car magazines. They do whatever they can to say nice things about English cars. I leaf thru their mags at my local Borders and Barnes & Noble. The German press has raved about the underlying Ford Mondeo platform. Mondeo built in Germany."
"September 23, 2002 8:41AM",merc1,"I've been subscribing to AutoWeek for over 10 years and I don't recall that issue. If you know what issue that is in due tell. I have hard time believe they did a specific testing of each of these cars structures to determine that. The A4 is the one I felt was the most solid. As far as that test goes, I think it was basically set up to show up any weakness the C320 may have.I don't think a 1/2 second is stomping anything into the ground, and the Jag should have been faster considering it was a manual. Beating the C-Class at acceleration and braking is not really that hard since that isn't what the car focuses on primarily. I'd be more impressed with a ""pumeling"" by the X-Type of the 330i or IS300 in those areas.

Don't get me wrong, I don't think the X-Type is a bad car, but that test had more than a twinge of bs to it.

M"
"September 23, 2002 9:47AM",kdshapiro,"I don't know what car you speced out but it's not my car. I don't deem a Nav system a must on a fully loaded car. I am talking about leather, sport and most high end options. My 330i does not have sport, nav or xenon, but if I did it again, I might have gotten sport. To me it's fully loaded because there is nothing else I wanted and I belive the Navs are the biggest waste of money anyway. If you want to split hairs and say fully loaded is every available option, that's your call.

People have different requirments for what they want in a car. We have to be careful between comparing the MSRP of fully optioned cars, because most people do not order them that way. The base 330i with leatherette can be had at ED for a mere $32,000.

BTW..Nice to to talk to you as well."
"September 23, 2002 10:52AM",riez,"kshapiro... Can't believe you did not get Sport Package. That is almost heresy.

Don't forget that BMW's current nav system stinks. Just now finally moving to DVD-based system instead of CD, but still most reviewers prefer systems used by other marques. (I think a Mark 1 eyeball and a good map beats a nav system about 99 percent of time. And the dash looks better without one, IMHO.)"
"September 23, 2002 11:50AM",kdshapiro,"They were interested in moving the car....and I really like that car, so I decided to take it. We'll see what the landscape looks like the next time around."
"September 24, 2002 6:51AM",jagboyxtype,"Merc1-

Go to:

http://autoweek.com/search/search_display.mv?port_code=autoweek&cat_code=reviews&content_code=09870788&Search_Type=STD&Search_ID=609952&record=2

They say, ""This particular parts-sharing, it turns out, only gives the Jag its chassis 'hard points' and its engine blocks, but not much else. Jaguarites say the chassis itself shares only six small panels with its blue-oval counterpart, and that their version has been reinforced significantly for stiffness and quiet. In fact, they boast, by the time the leaper hood ornament goes on the car, its static rigidity is 30 percent better than that of the nearest luxury segment competitor. By another measure, body stiffness comes in at 22 kg/degree vs. the 21 kg/degree recorded by the BMW 3 Series, a mighty fine measuring stick to use."" <--See, they measured it.</b>

Other reviews have noted that it has the most rigid structure in its class, I can find them and post their URLs if you'd like, if this review is not proof enough.

Also, if the link doesn't work because the site is a sign-in type, go to autoweek.com and use their search box, typing in ""Jaguar X-type"".

BTW: I do think that X-TYPE v. C-Class review was also a little ""BS""-ed, however, I believe all comparison reviews are either a little biased or include some BS, as you can read about in my long posts a few messages away. However...

You say ""Beating the C-Class at acceleration and braking is not really that hard since that isn't what the car focuses on primarily.""

Isn't the C-Class supposed to compete with the IS300, 330i, and X-TYPE? Why is it that when the X-TYPE does win, excuses can be made for the other car(s), with ""they don't focus on those areas""? I'm willing to invalidate the transmissions in the this test as they were not totally evenly matched there, but the X-TYPE won out every other category of the test as well: Engine, brakes, ride... I could just as easily say that the X-TYPE doesn't focus on those areas either, but no one would back me and it really is a poor excuse. You also note that 1/2 second is not ""stomping anything to the ground"", yet in the Road&Track 11-car test, the X-TYPE was just 0.6 second slower than the fastest car in the test, and it was marked down for that. We can't suddenly make an exception for this test. I could say that the X-TYPE doesn't focus on acceleration in the R&T review, but again that is a poor excuse. If we choose to accept the R&T 11 car test, then we must, by principle, accept this test as well. In those regards, the X-TYPE v. C-Class comparison was quite valid.

Take care!
__________________________________

Riez-

I think I'll terminate this discourse now that we have both had our say. It's just going to continue in a perpetual loop if we don't stop. But...

I noticed that you still say the car falls flat, and in all of those comparisons, you have said yourself that price was a major factor in the car's losing points, as well as R&T, C&D, and others noting that. I'm just wondering if you read my really long message a ways back, as I outlined how the X-TYPE in all of those tests was outfitted much more heavily with options than any of the other cars and that its price would have been closer to the others had the X-TYPE been outfitted with the same options as the others in the test. Also, as merc1 notes, 1/2 second differences, etc. are not large gaps. Being 0.6 second off from the fastest car in the test, and 0.5 from the winning car is not ""falling flat"" by any means.

You seem to fail to notice actual measurements and what the reviewers write about the cars, and instead only look at points and scores. Take note of the ""luggage space"" scores for the cars in the R&T 11 car test, for instance. The X-TYPE has a boot capacity of 16.0 cubic feet. For that, it received 7.8 out of 10 possible points in that category. Now look at the Cadillac CTS with a boot capacity of 12.8 cubic feet. Yet it received 8.4 points out of the 10, and it had a smaller boot. The Infiniti G35 has 14.8 cubic feet of boot space, yet even with less space than the X-TYPE, it received the same score of 7.8 out of 10. The 330i, with only 10.7 cubic feet of boot space received 7.6 points, only 0.2 less point than the X-TYPE with 5.3 more cubic feet than the 330i. These ratios aren't right, and I cannot help but feel that their other points and scores must also be affected by these kinds of discrepancies.

I also still disagree with you about European or other comparison tests not being valid. Included in these tests are cars such as the X-TYPE, C-Class, and A4, et al, that are sold in the U.S., as well as cars that are not available here. Just because a car is not U.S.-spec doesn't mean the test is totally invalid. In those other countries especially, those tests are very valid (as far as comparison tests go). It is not a question of whether or not the test is valid just to you, rather, it is a matter of how valid the test is as a fair test. That's where the problem is, you are choosing which tests you want to acknowledge and which you simply feel like leaving out. Besides, the difference between a U.S.-spec car and a non-U.S.-spec car is not going to come out in the test unless the car is crash tested or has an engine choice unavailable in the U.S., etc. You can get a general idea still, and to simply say that because it is not a test conducted by an American magazine is a bit ignorant. Especially as all of these cars are global cars.

You also claim that English reviews have a bias towards British cars and that the Germans also are biased. However, I have found that those two groups especially are very picky about cars and will tear a car apart worse than any American reviewer would dare to. The British also have a thing for BMW's - a German car - and I've not found a review where they had a bias for Jaguar or any other British car, and if they were biased and I missed it, they certainly could not be any more biased than any American editors.

Perhaps you have not noticed the bias that American reviewers have for German and Japanese cars? I believe Edmunds stated something about their ""infatuation"" with ""everything German"" in a Mercedes review, and the idea that Japanese cars are so much more reliable than any other cars is also overplayed to the point of now being a bias of American writers (and don't attempt to say that I'm saying that Japanese cars are not reliable now, because they are, I'm simply pointing out that there is an American bias of believing that they are tremendously more reliable than any other kind of car)."
"September 24, 2002 6:57AM",jagboyxtype,"kdshapiro-

You said ""I don't know what car you speced out but it's not my car. I don't deem a Nav system a must on a fully loaded car. I am talking about leather, sport and most high end options. My 330i does not have sport, nav or xenon, but if I did it again, I might have gotten sport. To me it's fully loaded because there is nothing else I wanted and I belive the Navs are the biggest waste of money anyway. If you want to split hairs and say fully loaded is every available option, that's your call.""

That's exactly what I was trying to prove about the X-TYPE in its tests. Take, for instance, the Road&Track 11 car comparo. The X-TYPE had every option available including the unnecessary navigation system and other equipment that the majority of other cars did not have. It has been that way in almost every comparison test: the editors choose a fully loaded (as in every single available option) X-TYPE and then mark the car down for being expensive in comparison to competitors that are not fully loaded.

You are totally correct, NO ONE ever totally and fully loads out their car with every available option, but the reviewers all do for the X-TYPE in its comparison tests. They don't for the other cars. Even that second-most-expensive-car in the test C320 Sport was still not fully loaded, it didn't even have a CD player, as I mentioned before in my other message. In the magazines, they depict the X-TYPE as costing $46,000 all of the time. A base X-TYPE 2.5 with standard Connoly leather, wood trim, and manual transmission can be had at $29,000. Make the car a 3.0 litre model, and you get everything in the base model plus standard indash CD player and other goodies, and your choice of manual or automatic transmission at no extra cost, for $35,000. Nicely equipped, a 2.5 is usually around $33,000. A nicely equipped 3.0 is around $38,000.

In my other message, I wasn't trying to talk about your car. I was using the 3-Series as an example of how in the tests they'll get a nicely equipped one at $39,000 - $40,000, but that the car's fully loaded price is $45,000, just as they only showed the X-TYPE's fully loaded price of about $46,000, when one that is nicely equipped is between $38,000 - $40,000 just like the other cars."
"September 24, 2002 10:28AM",kdshapiro,Okay I missed the point that particular car left nothing out in the options category. Most people do not buy a car like that.
"September 24, 2002 12:35PM",riez,"jagboyxtype... Maybe we'll have something to discourse about when Ford improves the future Mondeo X-type such that it can actually be competitive against cars in its class. As it stands, it just doesn't compete well as a serious all around sport sedan. Sure it has a big trunk, but it also has a cramped back seat. But I don't buy a serious all around sport sedan based on interior or trunk space. And sometimes a big trunk is offset by an odd shape and space-intruding hinges that limit useability over a smaller trunk that is nicely shaped with multi-link hinges. (Oops, think I meant to say when Jag improves the future X-type. )

And I'll really, really start worrying about and paying attention to European magazine results when Euro-spec cars are sold here. But today I can NOT even buy them. Think you should keep in mind that they often have many differences with their American counterparts (e.g., safety equipment, engines--they love diesels, transmissions) and there are tons of marques in Europe that are absent in America (Alfa, Fiat, Lancia, SEAT, Renault, Peugeout, Skoda, etc.)"
"September 24, 2002 5:58PM",jagboyxtype,"Riez-

You missed the target again. The trunk space example was simply an example of how the points awarded to certain aspects of the cars in the tests do not tell the whole truth, as you misguidedly seem to believe. The fact of the matter is that the X-TYPE had more boot space than the other cars I mentioned, and it recieved less points than they did and in an unbalanced ratio, and that other scoring categories were similarly affected. You also failed to notice the phrases ""For example"" and ""For instance"" leading into what I was saying in many cases if you believe that boot space was all that I was speaking about.

You said of the X-TYPE's large boot ""And sometimes a big trunk is offset by an odd shape and space-intruding hinges that limit useability over a smaller trunk that is nicely shaped with multi-link hinges.""

From this I can tell that you never actually take the time to examine a car for yourself before passing judgement on it, but instead rely completely upon little comparison test articles and your own assumptions, as the X-TYPE does have multi-link boot hinges as opposed to the swan-neck hinges on such cars as the XJ8 and ES300, ect. that you assumed it had, and then stated it had as if it were a fact. But what can I expect from someone who finds himself clever at falsely mistaking a car for one with which it shares a few parts that cannot even be seen?

And on that topic, in the global car world of today, every car shares parts with another or many others. *FOR EXAMPLE* (<--if you miss it this time, I don't know what to do), BMW uses General Motors-sourced automatic transmissions and parts are shared with Mini. Volkswagen and Audi, Seat, Skoda, Porsche, Bentley, Lamborghini, and Bugatti all share many <i>many parts. DaimlerChrysler and Mercedes-Benz share some parts now too, as well as sharing parts with Hyundai and Mitsubishi. Making fun of that seems, well, kind of pathetic - unless you have a weird sense of humor. They share parts; yeah - so what? It's not really relevant.

And as I noted about reviews and comparisons from other countries, the cars do have some differences from U.S.-spec cars (as you and I had noted that engines can be different, etc.) but a general idea of the car can be had from those tests - as I had also said before in my other message. Quite often, those tests even use the versions of the cars equipped with engines that are sold with them in the U.S., as we generally have the larger versions of the engines available to us. If it's a diesel-engine test, they usually also have the whole test based upon that fact and will call it a ""Diesel Showdown!"" or something else to that same effect. Again (for now the second time), you cannot simply invalidate a test because it was not conducted in America. The cars we are disputing are not even built in America. And many times, the versions of the cars used in the tests are for the most part equivalent to their U.S.-spec versions. Alpha Romeos, Fiats, Renaults, and Vauxhalls are not sold in America, and thus I understand saying that for use in America, their tests would be for the most part inconcequential; but Audis, Jaguars, BMWs, and Mercedes are all sold in the U.S. as well as foreign countries, and those foreign versions of the cars have little difference from their U.S.-spec versions as far as any test categories can gauge. They never crash-test the cars in these comparisons, and as C. Van Tune pointed out in the ABC article about how reviewers are ""fed and fueled"" by certain car manufacturers, safety isn't an exciting enough category for these tests, so to those reviewers who write about them, it is irrelevant. Safety equipment is usually the primary difference between U.S.-spec and foreign versions of the same cars, but that's not going to show-up in one of these car comparisons because they are not comprehensive enough at all to measure such things. Yet it's not just foreign articles that you are saying are invalid, though. You are just choosing the ones that back your arguement to the slightest degree, which again just a display of your ignorance.

As well as the boot-hinge thing that you got wrong (remember, X-TYPE has the multi-link hinges with auto-opening gas struts, not swan-neck hinges), you also said that it had a cramped rear seat in comparison to its competators. In comparison to a long-wheelbase Maybach, it is cramped, yes. However, it has one of the larger rear seats in its class. Not only is it larger than the BMW 3-Series' rear seat as well as the IS300's and A4's, but it is also larger than the midsize 5-Series' rear seat (but I'll admit not by that much compared to the 5). In posts in other sections of the Town Hall, you defend how large the 5-Series' rear seat is and how comfortable it is for adult passengers as far as roominess goes, why do you call the X-TYPE's rear seat - which is even larger than the 5's - ""cramped"". Is this yet ANOTHER ASSUMPTION that you made about the X-TYPE?

By now I am sure that you have noticed that I have continually refered to things in this message that I have already spoken about in my other two posts addressed to you a few messages back. I'm wondering if you really even read them since your arguements are always the same, and now you're even making outright assumptions. No matter what I say and no matter how many facts I back my statements with, you seem to have your eyes closed to them and don't even take them into account. Not only that, but your statements are generally incorrect and your assumptions don't even touch on facts or reality.

And I'd say the best selling Jaguar in history is competative when it makes up 56.7% of Jaguar's U.S. sales and holds an astonishing 66% of the entry-level to mid luxury segment in Europe, as well as over 70% of Jaguar's sales in its third largest market, Italy. Was your statement about being competative just another assumption on your part?

Maybe we'll actually have a discussion when you start taking note of what's actually going on with the car and stop making assumptions and false remarks. Good day."
"September 24, 2002 11:27PM",merc1,"Ok, I read all that. So I'm supposed to believe Jaguar's claim over what every other brand claims right? Until I see an independent test of all of the cars in this class structural rigidity, I'll go by what feels the most solid, and it isn't the Jaguar X-Type. So we disagree there.
Secondly, everyone knows full well that the C-Class is not on the same plane with the 330i and IS300 when it comes to being ""sporty"". To impress me you'd have to beat those cars at all the track tests. Beating a C320 at the track isn't hard, the IS300 and 330i rule there. That acceleration test will never count in my book because of the trans difference.

I'm not saying the comparison as a whole was not valid, but I still maintain that they picked the areas in which the X-Type would winout. And Lastly the X-Type has been ranked below the C in every OTHER comparo done. If it were such a slaughter I'd think it would win some test over here too.

M"
"September 25, 2002 5:40AM",riez,"jagboyxtype... You should have more carefully read my post. Did I specifically mention the X-type trunk (boot)? No, I was discussing trunks in general. And did you notice how I was careful to say that neither trunk space nor rear-seat space should have much, if any bearing, when it comes to comparing serious all around sport sedans? Do you harp on such little things regarding the X-type becasue it does so poorly in the performance realm when tested against its competitors? When you get creamed on the track and street, talk about the trunk?

I don't care about sales figures. What do they prove? If we used that we'd all be driving a Camry or Accord 4-cyl sedan!

As for Euro-land market, keep in mind two huge facts. Currently about 40 percent of the cars sold there are diesels. The ""hottest"" BMW is the 330id. Can I buy that in USA? NO! And that over 80 percent of the cars sold there are manual transmission. How many manual transmission diesel sedans, coupes, convertibles, etc. are sold in USA? Be willing to bet the figure is about zero. Ford Europe and Jag are rushing to get diesels into their Euro-products."
